ward_code,ward_name,borough_code,borough_name,candidate_name,party,party_long,number_votes,elected_flag,number_of_councillors_in_ward
E05000058,Oakleigh,E09000003,Barnet,"Hudson, Angie ",LAB,Labour Party,1943,,3
E05000058,Oakleigh,E09000003,Barnet,"Mahoney, Nick  ",LAB,Labour Party,1734,,3
E05000058,Oakleigh,E09000003,Barnet,"Probyn, Paul A.",LAB,Labour Party,1629,,3
E05000058,Oakleigh,E09000003,Barnet,"Bailey, Gabrielle  ",GRE,Green Party,535,,3
E05000058,Oakleigh,E09000003,Barnet,"Edgar, Elisabeth A.",LD,Liberal Democrats,421,,3
E05000058,Oakleigh,E09000003,Barnet,"Smith, Lisa M.",LD,Liberal Democrats,420,,3
E05000058,Oakleigh,E09000003,Barnet,"Morrissey, Honora M.",LD,Liberal Democrats,349,,3
E05000059,Totteridge,E09000003,Barnet,"Cornelius, Alison J. *",CON,Conservative Party,2862,Yes,3
E05000059,Totteridge,E09000003,Barnet,"Stock, Caroline *",CON,Conservative Party,2810,Yes,3
E05000059,Totteridge,E09000003,Barnet,"Cornelius, Richard A. *",CON,Conservative Party,2800,Yes,3
E05000059,Totteridge,E09000003,Barnet,"Camina, Cameron  ",LAB,Labour Party,1294,,3
E05000059,Totteridge,E09000003,Barnet,"Graterol-Montilla, Nancy C.",LAB,Labour Party,1197,,3
E05000059,Totteridge,E09000003,Barnet,"Persad, Rob  ",LAB,Labour Party,1150,,3
E05000059,Totteridge,E09000003,Barnet,"Turner, Janice  ",LD,Liberal Democrats,451,,3
E05000059,Totteridge,E09000003,Barnet,"Brickwood, Fiona  ",LD,Liberal Democrats,433,,3
E05000059,Totteridge,E09000003,Barnet,"Trup, Jacob  ",GRE,Green Party,362,,3
E05000059,Totteridge,E09000003,Barnet,"Keech, David J.",LD,Liberal Democrats,322,,3
E05000059,Totteridge,E09000003,Barnet,"Obedencio, Raymundo  ",GRE,Green Party,236,,3
E05000060,Underhill,E09000003,Barnet,"Edwards, Paul J. *",LAB,Labour Party,2635,Yes,3
E05000060,Underhill,E09000003,Barnet,"Brayne, Jess *",LAB,Labour Party,2556,Yes,3
E05000060,Underhill,E09000003,Barnet,"Roberts, Tim *",LAB,Labour Party,2447,Yes,3
E05000060,Underhill,E09000003,Barnet,"Bond, Gaynor L.",CON,Conservative Party,1839,,3
E05000060,Underhill,E09000003,Barnet,"Akindiji, Lara  ",CON,Conservative Party,1769,,3
E05000060,Underhill,E09000003,Barnet,"Romain, Maximillian H.",CON,Conservative Party,1547,,3
E05000060,Underhill,E09000003,Barnet,"Corney, Victor P. E.",LD,Liberal Democrats,507,,3
E05000060,Underhill,E09000003,Barnet,"Laughton, Dawn  ",GRE,Green Party,467,,3
E05000060,Underhill,E09000003,Barnet,"Fitzgerald, Gerard E.",LD,Liberal Democrats,282,,3
E05000060,Underhill,E09000003,Barnet,"Phillips, Eunice M.",LD,Liberal Democrats,280,,3
E05000060,Underhill,E09000003,Barnet,"Guile, Bridgitte C.",GRE,Green Party,278,,3
E05000061,West Finchley,E09000003,Barnet,"Houston, Ross S. *",LAB,Labour Party,2326,Yes,3
E05000061,West Finchley,E09000003,Barnet,"McGuirk, Kath *",LAB,Labour Party,2279,Yes,3
E05000061,West Finchley,E09000003,Barnet,"Rich, Danny  ",LAB,Labour Party,2069,Yes,3
E05000061,West Finchley,E09000003,Barnet,"Smith, Afshan  ",CON,Conservative Party,1563,,3
E05000061,West Finchley,E09000003,Barnet,"Jacobs, Doron  ",CON,Conservative Party,1518,,3
E05000061,West Finchley,E09000003,Barnet,"Tennakoon, Ajantha T.",CON,Conservative Party,1424,,3
E05000061,West Finchley,E09000003,Barnet,"Shribman, Amanda H.",WEP,Women's Equality Party,497,,3
E05000061,West Finchley,E09000003,Barnet,"Garcia, Carolina R.",LD,Liberal Democrats,428,,3
E05000061,West Finchley,E09000003,Barnet,"Colmans, John  ",GRE,Green Party,418,,3
E05000061,West Finchley,E09000003,Barnet,"Burns, David H.",GRE,Green Party,394,,3
E05000061,West Finchley,E09000003,Barnet,"Darrer, Thomas G.",LD,Liberal Democrats,357,,3
E05000061,West Finchley,E09000003,Barnet,"Finlay, Ronald A.",LD,Liberal Democrats,318,,3
E05000062,West Hendon,E09000003,Barnet,"Don, Saira  ",CON,Conservative Party,2196,Yes,3
E05000062,West Hendon,E09000003,Barnet,"Prager, Alex  ",CON,Conservative Party,2155,Yes,3
E05000062,West Hendon,E09000003,Barnet,"Richman, Helene P.",CON,Conservative Party,2130,Yes,3
E05000062,West Hendon,E09000003,Barnet,"Slocombe, Agnes C. *",LAB,Labour Party,2078,,3
E05000062,West Hendon,E09000003,Barnet,"Khalick, Humayune R.",LAB,Labour Party,2074,,3
E05000062,West Hendon,E09000003,Barnet,"Langleben, Adam M.",LAB,Labour Party,2014,,3
E05000062,West Hendon,E09000003,Barnet,"Green, Miriam R.",GRE,Green Party,299,,3
E05000062,West Hendon,E09000003,Barnet,"Churchus, Daniel  ",LD,Liberal Democrats,264,,3
E05000062,West Hendon,E09000003,Barnet,"Lees, Michael J.",LD,Liberal Democrats,238,,3
E05000062,West Hendon,E09000003,Barnet,"Watson, David A.",LAB,Labour Party,184,,3
E05000063,Woodhouse,E09000003,Barnet,"Hutton, Anne C. *",LAB,Labour Party,2915,Yes,3
E05000063,Woodhouse,E09000003,Barnet,"Cooke, Geof  *",LAB,Labour Party,2796,Yes,3
E05000063,Woodhouse,E09000003,Barnet,"Schneiderman, Alan *",LAB,Labour Party,2677,Yes,3
E05000063,Woodhouse,E09000003,Barnet,"Higgins, Mark E.",CON,Conservative Party,1547,,3
E05000063,Woodhouse,E09000003,Barnet,"Marlow, James  ",CON,Conservative Party,1514,,3
E05000063,Woodhouse,E09000003,Barnet,"Shaer, Simon  ",CON,Conservative Party,1499,,3
E05000063,Woodhouse,E09000003,Barnet,"Burstein, Diane C.",GRE,Green Party,541,,3
E05000063,Woodhouse,E09000003,Barnet,"Spensley, Tanya  ",LD,Liberal Democrats,411,,3
E05000063,Woodhouse,E09000003,Barnet,"Landau, Jonathan  ",LD,Liberal Democrats,366,,3
E05000063,Woodhouse,E09000003,Barnet,"Onyeche, Nicole C.",GRE,Green Party,354,,3
E05000063,Woodhouse,E09000003,Barnet,"Vaswani, Gardi  ",GRE,Green Party,316,,3
E05000063,Woodhouse,E09000003,Barnet,"Vakili, Dara  ",LD,Liberal Democrats,254,,3
E05000063,Woodhouse,E09000003,Barnet,"Khan, Karl  ",UKIP,UK Independence Party (UKIP),122,,3
E05011217,Barnehurst,E09000004,Bexley,"Bishop, Brian  J. *",CON,Conservative Party,1833,Yes,2
E05011217,Barnehurst,E09000004,Bexley,"Jackson, Howard W.",CON,Conservative Party,1751,Yes,2
E05011217,Barnehurst,E09000004,Bexley,"Chase, Alexis C.L.A.",LAB,Labour Party,1060,,2
E05011217,Barnehurst,E09000004,Bexley,"Ali, Ali ",LAB,Labour Party,1033,,2
E05011217,Barnehurst,E09000004,Bexley,"Buttar, Harry H.S.",UKIP,UK Independence Party (UKIP),282,,2
E05011217,Barnehurst,E09000004,Bexley,"Ferro, Mike B.M.",UKIP,UK Independence Party (UKIP),280,,2
E05011218,Belvedere,E09000004,Bexley,"Hinkley, Sally ",LAB,Labour Party,2403,Yes,3
E05011218,Belvedere,E09000004,Bexley,"Francis, Daniel *",LAB,Labour Party,2353,Yes,3
E05011218,Belvedere,E09000004,Bexley,"Putson, Dave D.C.",LAB,Labour Party,2307,Yes,3
E05011218,Belvedere,E09000004,Bexley,"Moon, Graham A.",CON,Conservative Party,1457,,3
E05011218,Belvedere,E09000004,Bexley,"Brooks, Frazer L.",CON,Conservative Party,1429,,3
E05011218,Belvedere,E09000004,Bexley,"Price, Natalie ",CON,Conservative Party,1330,,3
E05011219,Bexleyheath,E09000004,Bexley,"Gower, Sue S.P.",CON,Conservative Party,2806,Yes,3
E05011219,Bexleyheath,E09000004,Bexley,"Pallen, Eileen P.M. *",CON,Conservative Party,2770,Yes,3
E05011219,Bexleyheath,E09000004,Bexley,"Smith, Brad B.G. *",CON,Conservative Party,2765,Yes,3
E05011219,Bexleyheath,E09000004,Bexley,"Davies, Liam J.",LAB,Labour Party,1280,,3
E05011219,Bexleyheath,E09000004,Bexley,"Turner, Pauline ",LAB,Labour Party,1223,,3
E05011219,Bexleyheath,E09000004,Bexley,"Hacker, Keri ",LAB,Labour Party,1126,,3
E05011219,Bexleyheath,E09000004,Bexley,"Hall, David J.",LD,Liberal Democrats,413,,3
E05011219,Bexleyheath,E09000004,Bexley,"Dunford, John W.",UKIP,UK Independence Party (UKIP),361,,3
E05011219,Bexleyheath,E09000004,Bexley,"Dunford, Paula C.",UKIP,UK Independence Party (UKIP),325,,3
E05011220,Blackfen & Lamorbey,E09000004,Bexley,"Craske, Peter H.*",CON,Conservative Party,2688,Yes,3
E05011220,Blackfen & Lamorbey,E09000004,Bexley,"Hunt, James K.A. *",CON,Conservative Party,2686,Yes,3
E05011220,Blackfen & Lamorbey,E09000004,Bexley,"Munur, Cafer *",CON,Conservative Party,2110,Yes,3
E05011220,Blackfen & Lamorbey,E09000004,Bexley,"Jenkins, Daniel T.",LAB,Labour Party,1179,,3
E05011220,Blackfen & Lamorbey,E09000004,Bexley,"Steedman, Kathy K.J.",LAB,Labour Party,1100,,3
E05011220,Blackfen & Lamorbey,E09000004,Bexley,"Parish, Rob R.F.",LAB,Labour Party,1011,,3
E05011220,Blackfen & Lamorbey,E09000004,Bexley,"McManus, Becci R.J.",IND,Independent,809,,3
E05011220,Blackfen & Lamorbey,E09000004,Bexley,"Smith, Lynn L.S.*",UKIP,UK Independence Party (UKIP),611,,3
E05011220,Blackfen & Lamorbey,E09000004,Bexley,"Ilsley, Lewis J.",LD,Liberal Democrats,530,,3
E05011221,Blendon & Penhill,E09000004,Bexley,"Wildman, Adam L.",CON,Conservative Party,2835,Yes,3
E05011221,Blendon & Penhill,E09000004,Bexley,"O'Hare, Nick *",CON,Conservative Party,2759,Yes,3
E05011221,Blendon & Penhill,E09000004,Bexley,"Leaf, David *",CON,Conservative Party,2683,Yes,3
E05011221,Blendon & Penhill,E09000004,Bexley,"Ball, Pat P.R.",LAB,Labour Party,1098,,3
E05011221,Blendon & Penhill,E09000004,Bexley,"Mace, Christopher J.",LAB,Labour Party,978,,3
E05011221,Blendon & Penhill,E09000004,Bexley,"Silk, Brian M.",LAB,Labour Party,917,,3
E05011221,Blendon & Penhill,E09000004,Bexley,"Harris, Linda  A.",UKIP,UK Independence Party (UKIP),497,,3
E05011221,Blendon & Penhill,E09000004,Bexley,"Albakri, Jawharah Q.",LD,Liberal Democrats,334,,3
E05011222,Crayford,E09000004,Bexley,"Seymour, Melvin N. *",CON,Conservative Party,1958,Yes,3
E05011222,Crayford,E09000004,Bexley,"Lucia-Hennis, Geraldene A. *",CON,Conservative Party,1918,Yes,3
E05011222,Crayford,E09000004,Bexley,"Bishop, Christine F. *",CON,Conservative Party,1896,Yes,3
E05011222,Crayford,E09000004,Bexley,"Day, Anna R.",LAB,Labour Party,1489,,3
E05011222,Crayford,E09000004,Bexley,"Folarin, Elizabeth TO.",LAB,Labour Party,1270,,3
E05011222,Crayford,E09000004,Bexley,"Malik, Munir M.N.",LAB,Labour Party,1254,,3
E05011222,Crayford,E09000004,Bexley,"Forster, Keith ",UKIP,UK Independence Party (UKIP),460,,3
E05011222,Crayford,E09000004,Bexley,"Ash, Sean  M.P.",LD,Liberal Democrats,375,,3
E05011223,Crook Log,E09000004,Bexley,"Bailey, Linda J. *",CON,Conservative Party,2922,Yes,3
E05011223,Crook Log,E09000004,Bexley,"O'Neill, Teresa A.J. *",CON,Conservative Party,2843,Yes,3
E05011223,Crook Log,E09000004,Bexley,"Camsey, Sybil M. *",CON,Conservative Party,2785,Yes,3
E05011223,Crook Log,E09000004,Bexley,"Mace, Janet M.",LAB,Labour Party,1482,,3
E05011223,Crook Log,E09000004,Bexley,"Vyas, Shekhar ",LAB,Labour Party,1458,,3
E05011223,Crook Log,E09000004,Bexley,"Smith, Andy A.I.",LAB,Labour Party,1430,,3
E05011223,Crook Log,E09000004,Bexley,"Ahmet, Gem C.",LD,Liberal Democrats,440,,3
E05011224,East Wickham,E09000004,Bexley,"Hall, Steven F. *",CON,Conservative Party,2473,Yes,3
E05011224,East Wickham,E09000004,Bexley,"Newton, Caroline *",CON,Conservative Party,2341,Yes,3
E05011224,East Wickham,E09000004,Bexley,"Catterall, Christine M. *",CON,Conservative Party,2308,Yes,3
E05011224,East Wickham,E09000004,Bexley,"Marchant, Sam S.G.",LAB,Labour Party,1727,,3
E05011224,East Wickham,E09000004,Bexley,"Riches, Anthony S.",LAB,Labour Party,1558,,3
E05011224,East Wickham,E09000004,Bexley,"Akintomide-Awkinwamide, Victoria O.V.",LAB,Labour Party,1536,,3
E05011224,East Wickham,E09000004,Bexley,"Jones, Michael ",BNP,British National Party,398,,3
E05011225,Erith,E09000004,Bexley,"Ferreira, Joe J.D.W. *",LAB,Labour Party,1463,Yes,2
E05011225,Erith,E09000004,Bexley,"Taylor, Nicola ",LAB,Labour Party,1447,Yes,2
E05011225,Erith,E09000004,Bexley,"Reader, Irene P.",CON,Conservative Party,747,,2
E05011225,Erith,E09000004,Bexley,"Smith, Eliot ",CON,Conservative Party,697,,2
E05011225,Erith,E09000004,Bexley,"Mackie, Pamela ",BNP,British National Party,154,,2
E05011226,Falconwood & Welling,E09000004,Bexley,"Betts, Nigel P. *",CON,Conservative Party,2641,Yes,3
E05011226,Falconwood & Welling,E09000004,Bexley,"Clark, Val V.C. *",CON,Conservative Party,2470,Yes,3
E05011226,Falconwood & Welling,E09000004,Bexley,"French, Louie T. *",CON,Conservative Party,2317,Yes,3
E05011226,Falconwood & Welling,E09000004,Bexley,"Lovelace, Dave D.R.P.",LAB,Labour Party,1437,,3
E05011226,Falconwood & Welling,E09000004,Bexley,"Murphy, Matthew J.",LAB,Labour Party,1326,,3
E05011226,Falconwood & Welling,E09000004,Bexley,"Surendran, Murali S.",LAB,Labour Party,1302,,3
E05011226,Falconwood & Welling,E09000004,Bexley,"Clarke, Malcolm F.",UKIP,UK Independence Party (UKIP),426,,3
E05011226,Falconwood & Welling,E09000004,Bexley,"Radbon, Elisabeth J.",GRE,Green Party,420,,3
E05011226,Falconwood & Welling,E09000004,Bexley,"Gould, Frank T.",UKIP,UK Independence Party (UKIP),328,,3
E05011226,Falconwood & Welling,E09000004,Bexley,"Perrin, Pamela M.",UKIP,UK Independence Party (UKIP),292,,3
E05011226,Falconwood & Welling,E09000004,Bexley,"Kelly, Robin P.",LD,Liberal Democrats,233,,3
E05011226,Falconwood & Welling,E09000004,Bexley,"McCoy, Jaymie R.",BNP,British National Party,101,,3
E05011227,Longlands,E09000004,Bexley,"Bacon, Gareth A. *",CON,Conservative Party,2038,Yes,2
E05011227,Longlands,E09000004,Bexley,"Dourmoush, Andy A. *",CON,Conservative Party,1672,Yes,2
E05011227,Longlands,E09000004,Bexley,"Davies, Ana A.",LAB,Labour Party,868,,2
E05011227,Longlands,E09000004,Bexley,"Briant, Donna ",LAB,Labour Party,817,,2
E05011227,Longlands,E09000004,Bexley,"Hurren, Paul W.",LD,Liberal Democrats,353,,2
E05011227,Longlands,E09000004,Bexley,"Harris, Graham J.",UKIP,UK Independence Party (UKIP),212,,2
E05011228,Northumberland Heath,E09000004,Bexley,"Fuller, John P. *",CON,Conservative Party,1419,Yes,2
E05011228,Northumberland Heath,E09000004,Bexley,"Perfect, Wendy J.",LAB,Labour Party,1333,Yes,2
E05011228,Northumberland Heath,E09000004,Bexley,"Sams, Ray R.S. *",CON,Conservative Party,1331,,2
E05011228,Northumberland Heath,E09000004,Bexley,"Malik-Smith, Aisha N.",LAB,Labour Party,1301,,2
E05011228,Northumberland Heath,E09000004,Bexley,"Bargery, Paul A.",LD,Liberal Democrats,215,,2
E05011228,Northumberland Heath,E09000004,Bexley,"Howard, Robert D.",BNP,British National Party,160,,2
E05011230,Sidcup,E09000004,Bexley,"Bacon, Cheryl *",CON,Conservative Party,2597,Yes,3
E05011230,Sidcup,E09000004,Bexley,"Slaughter, June  E. *",CON,Conservative Party,2426,Yes,3
E05011230,Sidcup,E09000004,Bexley,"Diment, Richard T.",CON,Conservative Party,2314,Yes,3
E05011230,Sidcup,E09000004,Bexley,"Charles, Peter E.",LAB,Labour Party,1095,,3
E05011230,Sidcup,E09000004,Bexley,"Chodha, Jo J.E.",LAB,Labour Party,1094,,3
E05011230,Sidcup,E09000004,Bexley,"Steedman, Derek C.",LAB,Labour Party,931,,3
E05011230,Sidcup,E09000004,Bexley,"Rooks, Jonathan S.",GRE,Green Party,450,,3
E05011230,Sidcup,E09000004,Bexley,"Reynolds, Simone ",LD,Liberal Democrats,366,,3
E05011230,Sidcup,E09000004,Bexley,"Kurten, David M.",UKIP,UK Independence Party (UKIP),296,,3
E05011230,Sidcup,E09000004,Bexley,"Paul, Adrian  D.",LD,Liberal Democrats,292,,3
E05011230,Sidcup,E09000004,Bexley,"Sexton, David F.",LD,Liberal Democrats,260,,3
E05011230,Sidcup,E09000004,Bexley,"Brooks, John J.R.",BNP,British National Party,130,,3
E05011230,Sidcup,E09000004,Bexley,"Williams, Laurence ",NLP,Liberal Party,82,,3
E05011231,Slade Green & Northend,E09000004,Bexley,"Langstead, Brenda M. *",LAB,Labour Party,1291,Yes,2
E05011231,Slade Green & Northend,E09000004,Bexley,"Borella, Stef S.P. *",LAB,Labour Party,1272,Yes,2
E05011231,Slade Green & Northend,E09000004,Bexley,"D'amiral, Graham M. *",CON,Conservative Party,668,,2
E05011231,Slade Green & Northend,E09000004,Bexley,"Poon, Viny F.K.",CON,Conservative Party,575,,2
E05011231,Slade Green & Northend,E09000004,Bexley,"McGannon, Mac C.E. *",UKIP,UK Independence Party (UKIP),305,,2
E05011231,Slade Green & Northend,E09000004,Bexley,"Chaise, Sophie N.",GRE,Green Party,289,,2
E05011229,St. Mary's & St. James,E09000004,Bexley,"Downing, Alan ",CON,Conservative Party,2273,Yes,2
E05011229,St. Mary's & St. James,E09000004,Bexley,"Sawyer, Alex *",CON,Conservative Party,2049,Yes,2
E05011229,St. Mary's & St. James,E09000004,Bexley,"Gray, Teresa B.",LAB,Labour Party,788,,2
E05011229,St. Mary's & St. James,E09000004,Bexley,"Browning, John R.J.",LAB,Labour Party,747,,2
E05011229,St. Mary's & St. James,E09000004,Bexley,"Nicolle, David J.",LD,Liberal Democrats,328,,2
E05011232,Thamesmead East,E09000004,Bexley,"Amaning, Esther A. *",LAB,Labour Party,1932,Yes,3
E05011232,Thamesmead East,E09000004,Bexley,"Hackett, Danny P. *",LAB,Labour Party,1868,Yes,3
E05011232,Thamesmead East,E09000004,Bexley,"Ogundayo, Mabel D. *",LAB,Labour Party,1856,Yes,3
E05011232,Thamesmead East,E09000004,Bexley,"Brooks, Mark J.",CON,Conservative Party,661,,3
E05011232,Thamesmead East,E09000004,Bexley,"Boryslawska, Elzbieta J.",CON,Conservative Party,596,,3
E05011232,Thamesmead East,E09000004,Bexley,"Umeadi, Bonny B.B.N.",CON,Conservative Party,490,,3
E05011232,Thamesmead East,E09000004,Bexley,"Ezenwata, Endy N.E. *",CPA,Christian Peoples Alliance,270,,3
E05011233,West Heath,E09000004,Bexley,"Reader, Peter R.M. *",CON,Conservative Party,2831,Yes,3
E05011233,West Heath,E09000004,Bexley,"Davey, John C. *",CON,Conservative Party,2726,Yes,3
E05011233,West Heath,E09000004,Bexley,"Read, Philip D. *",CON,Conservative Party,2663,Yes,3
E05011233,West Heath,E09000004,Bexley,"McCawley, Ian R.",LAB,Labour Party,1639,,3
E05011233,West Heath,E09000004,Bexley,"Osayomi, Ade A.A.",LAB,Labour Party,1361,,3
E05011233,West Heath,E09000004,Bexley,"Oduja, Folasade O.F.",LAB,Labour Party,1324,,3
E05011233,West Heath,E09000004,Bexley,"Reader, Steve S.J.",UKIP,UK Independence Party (UKIP),438,,3
E05011233,West Heath,E09000004,Bexley,"Weedon, Stuart R.S.",LD,Liberal Democrats,390,,3
E05000085,Alperton,E09000005,Brent,"Chohan, Bhagwanji H. *",LAB,Labour and Co-operative Party,3185,Yes,3
E05000085,Alperton,E09000005,Brent,"Allie, James *",LAB,Labour and Co-operative Party,3174,Yes,3
E05000085,Alperton,E09000005,Brent,"Sangani, Trupti",LAB,Labour and Co-operative Party,2961,Yes,3
E05000085,Alperton,E09000005,Brent,"Patel, Vikas",CON,Conservative Party,1337,,3
E05000085,Alperton,E09000005,Brent,"Fordjour, George A.",CON,Conservative Party,1162,,3
E05000085,Alperton,E09000005,Brent,"Chowdhury, Shamim A.",CON,Conservative Party,1026,,3
E05000085,Alperton,E09000005,Brent,"Brown, Daniel E.",LD,Liberal Democrats,582,,3
E05000085,Alperton,E09000005,Brent,"Linnie, Andrew J. E.",GRE,Green Party,577,,3
E05000085,Alperton,E09000005,Brent,"Johnson, David C.",LD,Liberal Democrats,500,,3
E05000085,Alperton,E09000005,Brent,"Kerr, James W.",LD,Liberal Democrats,362,,3
E05000086,Barnhill,E09000005,Brent,"Pavey, Michael J. C. *",LAB,Labour Party,2411,Yes,3
E05000086,Barnhill,E09000005,Brent,"Choudhary, Shafique A. *",LAB,Labour Party,2408,Yes,3
E05000086,Barnhill,E09000005,Brent,"Marquis, Sarah-Louise L. *",LAB,Labour Party,2403,Yes,3
E05000086,Barnhill,E09000005,Brent,"Boricha, Ghanshyam V.",CON,Conservative Party,950,,3
E05000086,Barnhill,E09000005,Brent,"Trott, Valerie A.",CON,Conservative Party,947,,3
E05000086,Barnhill,E09000005,Brent,"Mehta, Smita V.",CON,Conservative Party,946,,3
E05000086,Barnhill,E09000005,Brent,"Knight, Ekaterina",LD,Liberal Democrats,290,,3
E05000086,Barnhill,E09000005,Brent,"Morrow, George W.",LD,Liberal Democrats,277,,3
E05000086,Barnhill,E09000005,Brent,"Williamson, Vivienne R.",LD,Liberal Democrats,271,,3
E05000086,Barnhill,E09000005,Brent,"Jeffers, Elcena",IND,Independent,126,,3
E05000087,Brondesbury Park,E09000005,Brent,"Gill, Kieron T.",LAB,Labour Party,1674,Yes,3
E05000087,Brondesbury Park,E09000005,Brent,"Gbajumo, Erica",LAB,Labour Party,1660,Yes,3
E05000087,Brondesbury Park,E09000005,Brent,"Ethapemi, Tony",LAB,Labour Party,1636,Yes,3
E05000087,Brondesbury Park,E09000005,Brent,"Shaw, Carol A. *",CON,Conservative Party,1567,,3
E05000087,Brondesbury Park,E09000005,Brent,"Warren, John *",CON,Conservative Party,1324,,3
E05000087,Brondesbury Park,E09000005,Brent,"Joseph, Bertha J.",CON,Conservative Party,1261,,3
E05000087,Brondesbury Park,E09000005,Brent,"McAuliffe, Tilly",LD,Liberal Democrats,439,,3
E05000087,Brondesbury Park,E09000005,Brent,"Duggan, John",LD,Liberal Democrats,420,,3
E05000087,Brondesbury Park,E09000005,Brent,"Round, Edward M.",LD,Liberal Democrats,320,,3
E05000088,Dollis Hill,E09000005,Brent,"Ahmed, Parvez *",LAB,Labour Party,2195,Yes,3
E05000088,Dollis Hill,E09000005,Brent,"Dixon, Liz *",LAB,Labour Party,2131,Yes,3
E05000088,Dollis Hill,E09000005,Brent,"Mahmood, Arshad *",LAB,Labour Party,2100,Yes,3
E05000088,Dollis Hill,E09000005,Brent,"Hopkins, Alison F.",LD,Liberal Democrats,1355,,3
E05000088,Dollis Hill,E09000005,Brent,"Hasani, Naim",LD,Liberal Democrats,913,,3
E05000088,Dollis Hill,E09000005,Brent,"Pervez, Afifa",LD,Liberal Democrats,857,,3
E05000088,Dollis Hill,E09000005,Brent,"Lacey, Richard",CON,Conservative Party,429,,3
E05000088,Dollis Hill,E09000005,Brent,"Oates, Mark A.",CON,Conservative Party,354,,3
E05000088,Dollis Hill,E09000005,Brent,"Quainoo, Harry",CON,Conservative Party,342,,3
E05000088,Dollis Hill,E09000005,Brent,"Nowak, Robert J.",DP,Duma Polska,67,,3
E05000088,Dollis Hill,E09000005,Brent,"Gajdzinski, Robert A.",DP,Duma Polska,65,,3
